wid,model,regime_changed,auc_post,mcc_post,bal_post,acc_post,ece_post,dsi_post,acc_pre,DR
6,tcn,0,0.57302742770451,0.11697362226835747,0.5521938171220206,0.6474358974358974,0.16350452105129637,0.7654162840226322,0.5885416666666666,-0.10006807351940089
6,anfis,0,0.6553791664031371,-0.09053675255436634,0.4918284738473215,0.24845679012345678,0.31193939569969603,0.8940401476071511,0.30448717948717946,0.18401559454191027
6,har,0,0.49872873316045785,0.0,0.5,0.7484567901234568,0.08063280848733939,0.9991978565512963,0.7596153846153846,0.014689795280512544
6,garch,0,0.5486433495667573,0.0,0.5,0.7484567901234568,0.1138185458161215,0.9573197651436277,0.7596153846153846,0.014689795280512544
6,majority,0,0.5,0.0,0.5,0.7484567901234568,0.2515432098765432,1.0,0.7596153846153846,0.0
7,tcn,0,0.7171994645247657,0.30599535276178613,0.6542168674698795,0.6634615384615384,0.10691056497251758,0.5638741909037375,0.828125,0.19883889695210452
7,anfis,0,0.7293882978723404,-0.0926158375602538,0.49030037546933664,0.41203703703703703,0.2324620818541052,0.8375948157026004,0.1346153846153846,-2.060846560846561
7,har,0,0.6538935387984981,0.0,0.5,0.5802469135802469,0.08769312348444125,0.998974734912619,0.8717948717948718,0.3344226579520697
7,garch,0,0.662058041301627,0.0,0.5,0.5802469135802469,0.1046404649119341,0.9447019111236086,0.8717948717948718,0.3344226579520697
7,majority,0,0.5,0.0,0.5,0.5802469135802469,0.41975308641975306,1.0,0.8717948717948718,0.0
8,tcn,0,0.7489744301532957,0.2910408254224012,0.6397550970050276,0.6362179487179487,0.1519174916096605,0.5329262979096754,0.5902777777777778,-0.07782805429864244
8,anfis,0,0.7545511072846415,-0.029474440593311436,0.4948916630793514,0.4645061728395062,0.20871095046584992,0.8229654591767841,0.25961538461538464,-0.7892089620484681
8,har,0,0.598899889988999,0.0,0.5,0.5324074074074074,0.13513767003536703,0.9995193399148158,0.7371794871794872,0.2777777777777778
8,garch,0,0.6534749127086622,0.0,0.5,0.5324074074074074,0.14798003426682152,0.9446327994326206,0.7371794871794872,0.2777777777777778
8,majority,0,0.5,0.0,0.5,0.5324074074074074,0.4675925925925926,1.0,0.7371794871794872,0.0
9,tcn,1,0.7910667169242367,0.3520331765743519,0.673170534704647,0.6354166666666667,0.1979482929962568,0.8204976466804886,0.5590277777777778,-0.13664596273291937
9,anfis,1,0.6923100015009757,0.014824830707235056,0.5038224846149998,0.4089506172839506,0.19372643079654675,0.8657087192302326,0.40384615384615385,-0.012639623750734802
9,har,1,0.6837944664031621,0.0,0.5,0.6095679012345679,0.057729117214330494,0.9999997297811946,0.5737179487179487,-0.0624870680736604
9,garch,1,0.5445339470655927,-0.03928372282866434,0.4928703657377295,0.595679012345679,0.06888842097000138,0.9044993545512633,0.5737179487179487,-0.03827850196565284
9,majority,1,0.5,0.0,0.5,0.6095679012345679,0.3904320987654321,1.0,0.5737179487179487,0.0
10,tcn,1,0.7933181169140235,0.22451257520680729,0.5805027908788023,0.4951923076923077,0.3771270396999824,0.6093082325253132,0.6284722222222222,0.21206969825754352
10,anfis,1,0.6127128764538823,0.09925345987596827,0.5501420012644636,0.5277777777777778,0.2150958384245033,0.6771539778108722,0.6891025641025641,0.23410852713178293
10,har,1,0.2792357020281594,0.0,0.5,0.6126543209876543,0.05464336851752072,0.9999995281763165,0.38461538461538464,-0.592901234567901
10,garch,1,0.7155960540708701,-0.06729638606967633,0.49191646512188025,0.6018518518518519,0.0492480548339835,0.9444228905932757,0.38461538461538464,-0.5648148148148148
10,majority,1,0.5,0.0,0.5,0.6126543209876543,0.3873456790123457,1.0,0.38461538461538464,0.0
11,tcn,1,0.6432234482194247,0.14769759848492514,0.5706058456880209,0.4126602564102564,0.340848210052802,0.7803448612259355,0.5572916666666667,0.25952552120776434
11,anfis,1,0.5490080092751428,0.07142929176875529,0.5397979343878287,0.529320987654321,0.22525526721285222,0.7453060770963555,0.5673076923076923,0.0669596149822138
11,har,1,0.6296213044352692,0.0,0.5,0.720679012345679,0.0538288563054089,0.9993610069915428,0.5769230769230769,-0.24917695473251036
11,garch,1,0.7081524246690407,0.2791712110862902,0.5524861878453039,0.75,0.10331283345218935,0.8920252029666156,0.5769230769230769,-0.3000000000000001
11,majority,1,0.5,0.0,0.5,0.720679012345679,0.279320987654321,1.0,0.5769230769230769,0.0
12,tcn,0,0.70999294678147,0.23457305577918305,0.5976105558734679,0.7379807692307692,0.07032094380627268,0.631433218939083,0.7881944444444444,0.06370721789223997
12,anfis,0,0.6768304159608507,0.03165937101088859,0.5115565593826463,0.3194444444444444,0.30556925078049124,0.8686317583895817,0.44871794871794873,0.2880952380952382
12,har,0,0.5963109354413703,0.0,0.5,0.7453703703703703,0.07778253123251827,0.9990257006580409,0.8173076923076923,0.0880174291938998
12,garch,0,0.6108664282577326,0.0,0.5,0.7453703703703703,0.08298672569222319,0.9447492932598411,0.8173076923076923,0.0880174291938998
12,majority,0,0.5,0.0,0.5,0.7453703703703703,0.25462962962962965,1.0,0.8173076923076923,0.0
13,tcn,1,0.6743827160493826,0.31633382009743016,0.6233660130718954,0.7147435897435898,0.10952578529936427,0.5009601367083686,0.6961805555555556,-0.026664108958373282
13,anfis,1,0.6486830926083264,-0.012514089603388092,0.49647408666100257,0.3611111111111111,0.24512433215543608,0.8336641638700102,0.3076923076923077,-0.17361111111111102
13,har,1,0.6893372982158029,0.0,0.5,0.6604938271604939,0.007178899814788031,0.9994832549535811,0.7403846153846154,0.10790444123777455
13,garch,1,0.67589209855565,0.0,0.5,0.6604938271604939,0.0676934634666995,0.9450848847690656,0.7403846153846154,0.10790444123777455
13,majority,1,0.5,0.0,0.5,0.6604938271604939,0.3395061728395062,1.0,0.7403846153846154,0.0
14,tcn,1,0.616714007240323,0.25732136214283513,0.6130743525480368,0.6786858974358975,0.07933635035386452,0.6407816800480308,0.6996527777777778,0.029967551059362448
14,anfis,1,0.6336206896551724,0.0034253729022067007,0.5008289124668435,0.375,0.22045988795336016,0.8642672043671189,0.375,0.0
14,har,1,0.6260257791777188,0.0,0.5,0.6419753086419753,0.025680897384883217,0.9993234043744037,0.6089743589743589,-0.054191033138401595
14,garch,1,0.638262599469496,0.0,0.5,0.6419753086419753,0.03257970370166763,0.9357040345435295,0.6089743589743589,-0.054191033138401595
14,majority,1,0.5,0.0,0.5,0.6419753086419753,0.35802469135802467,1.0,0.6089743589743589,0.0
15,tcn,1,0.602400730918577,0.1779438052166768,0.5950675017731989,0.6105769230769231,0.18509692639016953,0.8490034921198888,0.5885416666666666,-0.03744043567052432
15,anfis,1,0.6265216648636337,0.0,0.5,0.2978395061728395,0.28985038666445534,0.9123045809891973,0.33653846153846156,0.11499118165784843
15,har,1,0.5530717986676535,0.0,0.5,0.7021604938271605,0.03482469333627208,0.9999712905378167,0.6698717948717948,-0.04820131135920619
15,garch,1,0.5590388885725673,0.0,0.5,0.7021604938271605,0.027278426066702426,0.9649563376986654,0.6698717948717948,-0.04820131135920619
15,majority,1,0.5,0.0,0.5,0.7021604938271605,0.2978395061728395,1.0,0.6698717948717948,0.0
16,tcn,1,0.5668248584813587,0.1106446584667839,0.5560828616045286,0.5889423076923077,0.18469294601191694,0.8086063898403657,0.5850694444444444,-0.006619493266377611
16,anfis,1,0.5771284037112063,0.013839073690272978,0.501656388848474,0.3132716049382716,0.26708683997024735,0.919123827119754,0.34935897435897434,0.10329595650696562
16,har,1,0.45635751138767333,0.0,0.5,0.6929012345679012,0.025604330239333006,0.999999188991718,0.6378205128205128,-0.08635771449841805
16,garch,1,0.5751026849167888,0.0,0.5,0.6929012345679012,0.025706690421214762,0.9777119105367431,0.6378205128205128,-0.08635771449841805
16,majority,1,0.5,0.0,0.5,0.6929012345679012,0.30709876543209874,1.0,0.6378205128205128,0.0
17,tcn,1,0.6517439243924392,0.26317955674368065,0.6269351935193519,0.6730769230769231,0.11171597216087274,0.6968582154328319,0.6388888888888888,-0.05351170568561889
17,anfis,1,0.64082759766213,-0.01667276657605673,0.49903453860288394,0.35648148148148145,0.23006763410421072,0.8959681715917603,0.3685897435897436,0.03285024154589385
17,har,1,0.622525356338306,0.0,0.5,0.6435185185185185,0.023809414045579735,0.9998440132522531,0.6346153846153846,-0.014029180695847372
17,garch,1,0.6518110187174936,0.0,0.5,0.6435185185185185,0.021616683040561968,0.9630310697505261,0.6346153846153846,-0.014029180695847372
17,majority,1,0.5,0.0,0.5,0.6435185185185185,0.35648148148148145,1.0,0.6346153846153846,0.0
18,tcn,1,0.7739161780765275,0.24996336907857236,0.6107677138222416,0.5641025641025641,0.20703093492640898,0.6959183529964073,0.5329861111111112,-0.05838135805562505
18,anfis,1,0.6535586835844568,0.1729816667083045,0.5837430610626486,0.5493827160493827,0.1740987647323363,0.6874299081674178,0.3141025641025641,-0.7490551776266062
18,har,1,0.2748116574147502,0.0,0.5,0.5987654320987654,0.06853082388039561,0.9999978927671075,0.7019230769230769,0.14696431591408754
18,garch,1,0.6880551149881047,0.15293921243666558,0.5192307692307693,0.6141975308641975,0.05274490351356231,0.9391509036280191,0.7019230769230769,0.1249788601386775
18,majority,1,0.5,0.0,0.5,0.5987654320987654,0.4012345679012346,1.0,0.7019230769230769,0.0
19,tcn,1,0.6855528791770358,0.18707030141264658,0.5985088431390815,0.49759615384615385,0.29945238987700296,0.740727371949972,0.7170138888888888,0.3060160178804246
19,anfis,1,0.5850143914219712,-0.004941672835202041,0.49841879655594123,0.30092592592592593,0.34244406826357227,0.7814573417960546,0.5448717948717948,0.44771241830065356
19,har,1,0.26150387271312275,0.0,0.5,0.7391975308641975,0.07190145087390132,0.9999991587976813,0.34935897435897434,-1.1158681617397213
